,id,title_romaji,format,chapters,genres,tags,country,popularity,favourites,averageScore,status,description,desc_char_len,desc_word_count,sentiment_score,tag_count,is_Romance,is_Comedy,is_Drama,is_Fantasy,is_Action,is_School Life
9117,33368,Zippy Ziggy,MANGA,86.0,['Comedy'],"['crossdressing', 'delinquents', 'martial arts', 'male protagonist']",KR,1040,7,65.0,FINISHED,"Reputation is everything in a world of icons and popularity contests. So why not score some points here and there by being the nice guy? This is the way Shinghi Ghang legitimizes the fake personality he has everyone believing. Armed with his above average looks and a (completely false) angel-like personality, he has every girl in school head over heals, and all the guys looking to him for guidance. With the exception of having a screwed up cross-dressing devil for a dad, Shinghi&rsquo;s life is absolute perfection (*cough* of lies) until one day, Sung-Hae transfers to his school.<br><br>
While being a complete martial artist freak, she also likes to fib just a little in front of those who know her&hellip; you know, like acting like she&rsquo;s just a scared little girl who&rsquo;d play with kittens rather than break brick walls with her head~! After all, how can anything go wrong when you&rsquo;re as cute as Sung-Hae?<br><br>
Fate has brought these two masters of lies together and the two must battle it out to see who will be crowned the undefeated heavy-weight champion of fakeness! <br><br>
(Source: Infinity Studios)",1135,188,-0.034374999999999996,4,0,1,0,0,0,0
9118,167862,Tonari no Seki ga Suki na Hito Datta: Gakusei Yuri Anthology,MANGA,8.0,['Romance'],"['yuri', 'school', 'anthology', 'female protagonist', 'primarily female cast', 'primarily teen cast', 'gyaru', 'teacher', 'idol', 'otaku culture', 'drawing', 'tomboy', 'time skip']",JP,1039,11,68.0,FINISHED,"New semester, seat change.<BR>
If only I could be seated next to the girl I like...<BR>
This yuri anthology is filled with the thrill of adolescence.<BR>
All 8 stories are newly drawn originals!
<BR><BR>
(Source: Yuri-Hime, translated)",235,37,0.14136363636363636,13,1,0,0,0,0,0
9119,164520,Sonmaseuro Gujehaneun Mangdol Insaeng,MANGA,85.0,"['Drama', 'Music']","['reincarnation', 'idol', 'food', 'full color', 'revenge']",KR,1039,24,64.0,FINISHED,"Im Hyeon-Seong was a famous chef and restaurateur until he met his untimely death at the hands of his family. In his final moments, he is given the chance to get revenge, but only if he completes a special quest: save the failing idol group Climax as its leader, Cheon I-Se! Equipped with Hyeon-Seong’s entrepreneurial and cooking skills, will I-Se pull the group together and help Climax rise to the top for a successful comeback? Or will the group–and his new life–be on the chopping block?
<br><br>
(Source: Tapas, edited)",525,90,0.33325602968460105,5,0,0,1,0,0,0
9120,156514,Chaoji Tunshi Xitong,MANGA,45.0,"['Action', 'Comedy', 'Drama', 'Fantasy']","['full color', 'male protagonist', 'cultivation']",CN,1039,20,58.0,FINISHED,"After transmigrating, Ye Xuan chanced upon the Devouring System. Not only could he devour everything, he could also exchange things for bloodlines, martial arts, divine weapons, medicinal pills, and all sorts of treasures… A ridiculously broken system! “Don’t you dare mess with me. Want to try me? I’ll swallow that precious divine sword of yours!”<br><br>(Source: Manga Bilibili, translated)",393,58,-0.010000000000000009,3,0,1,1,1,1,0
9121,118619,Kansai-ben Onee-san to Junshin Shounen,MANGA,36.0,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']","['age gap', 'nudity', 'male protagonist', 'shounen']",JP,1039,12,56.0,FINISHED,"A boy moves town, a friend of his mother with a strong Kansaiben accent takes care of him.
",91,18,0.43333333333333335,4,1,1,0,0,0,0
9122,107000,Wulin Zhi Wang De Tui Yin Shenghuo,MANGA,114.0,['Action'],"['full color', 'wuxia', 'martial arts', 'female harem']",CN,1039,7,58.0,FINISHED,"Starting today, I retire. But what should I do...... I don't have any talents, and I don't have the brains for business. My only talent is to defeat enemies all over the world. What a pain......",194,36,0.0,4,0,0,0,0,1,0
9123,101603,Sakuraba-san wa Tomaranai!,MANGA,16.0,"['Comedy', 'Romance']","['shoujo', 'school', 'heterosexual', 'yandere']",JP,1039,6,60.0,FINISHED,"After 16 years of not having a boyfriend, Mei Ikeda is ready for love! When she trips and scrapes her knee one day, a handsome boy sweeps her off her feet and confesses to her. Excited, Mei immediately agrees to date him, but could there be something suspicious about this Yuuto Sakuraba? Could he be.... a huge pervert???",322,58,0.42000000000000004,4,1,1,0,0,0,0
9124,188735,Miss Pendleton,MANGA,28.0,"['Drama', 'Romance']","['royal affairs', 'historical', 'full color', 'long strip', 'female protagonist', 'primarily adult cast']",KR,1038,36,69.0,RELEASING,"If love is the ultimate prize, then the perils of courtship are the necessary trials and tribulations one must endure in its pursuit. It is a blessing for the society debutantes of London, then, that Cupid’s arrow should be guided by the dainty hand of Miss Laura Pendleton, granddaughter of Countess Pendleton and the city’s finest matchmaker. When Laura’s self-ascribed duties call her to befriend the stoic and saturnine Mr. Ian Dalton of Whitefield, however, she soon finds that when it comes to the grand contest of love, it may well be every woman for herself…<br><br>(Source: WEBTOONS)",592,97,0.39999999999999997,6,1,0,1,0,0,0
9125,170566,Heukwahan Noyenameul Gildeuryeotda,MANGA,80.0,"['Fantasy', 'Romance']","['magic', 'age regression', 'female protagonist', 'slavery', 'reincarnation', 'revenge', 'full color', 'maids', 'long strip']",KR,1038,18,62.0,FINISHED,"Arlenne Serkia is granted the chance to go back in time and devises a plan to ruin the man who stabbed her heart. The key to her scheme is the slave Kasadin, renowned for his unmatched swordsmanship and stunning beauty, whom she adopts as her ""younger brother"" to use as both her sword and shield. But Kasadin has a past much deeper and more dangerous than she realizes... and this drives his own motives for staying close to her, both personal and political. If Arlenne isn't careful, the user might end up being used!<br>
<br>
(Source: Tappytoon)",548,97,0.07083333333333333,9,1,0,0,1,0,0
9126,140718,Cheat na Tablet wo Motte Kaiteki Isekai Seikatsu,MANGA,24.0,"['Adventure', 'Comedy', 'Fantasy', 'Romance']","['male protagonist', 'isekai', 'alchemy', 'anachronism']",JP,1038,6,59.0,FINISHED,"Kento Yamazaki is an ordinary young man who found himself reincarnated in another world with a tablet in his hand! Kento hones his housekeeping skills, making full use of the tablet's apps to cook delicious dishes and clean up dirty messes in the shortest time. Eventually, he joins the adventurer party ""Akatsuki,"" whose members include a beautiful elf, a quiet but handsome bespectacled boy, and many other unique characters.
<BR><BR>
The long-awaited manga adaptation of the 12th Fantasy Novel Award Special Prize winner! With a tablet in hand, we begin a carefree life in another world!
<BR><BR>
(Source: Alphapolis, translated)
",633,100,0.280746336996337,4,1,1,0,1,0,0
9127,108792,Kimi ga Tokubetsu,MANGA,44.0,"['Comedy', 'Romance']","['shoujo', 'age gap', 'idol', 'school', 'heterosexual', 'female protagonist']",JP,1038,8,60.0,FINISHED,"Sahoko tells off the nation’s top idol, Kouta, in her family’s restaurant for assuming that she’s his fan. Instead of being cowed by his mistake, Kouta comes in the following day with albums and VIP tickets to Like Legend’s next concert. Can Sahoko withstand his shining onslaught to charm her?
<br><br>
(Source: Viz)",317,53,0.16666666666666666,6,1,1,0,0,0,0
9128,107541,Hitoribocchi no Isekai Kouryaku,NOVEL,28.0,"['Action', 'Adventure', 'Fantasy']","['isekai', 'male protagonist', 'parody', 'satire', 'survival', 'magic', 'hikikomori', 'otaku culture', 'chuunibyou', 'anti-hero', 'kingdom management', 'dungeon', 'cultivation', 'video games', 'female harem', 'polyamorous', 'skeleton', 'wuxia', 'virginity', 'class struggle', 'kemonomimi']",JP,1038,30,59.0,RELEASING,"When acerbic loner Haruka gets transported to another world with his class, he’s not big on adventuring, but he wouldn’t mind some cool magic of his own. Unfortunately, the magic powers are first-come-first-served, and by Haruka’s turn, there’s nothing good left to choose from. Now he’ll have to take on this fantasy world the hard way, with a hodgepodge selection of bizarre skills…and with all the girls in class tagging along!
<br><br>
(Source: Seven Seas Entertainment)",474,76,0.23583333333333334,21,0,0,0,1,1,0
9129,95730,Itou-san,MANGA,7.0,"['Psychological', 'Romance']","[""boys' love"", 'yandere', 'rape', 'bondage', 'prostitution', 'assassins']",JP,1038,31,70.0,FINISHED,"Every Tuesday night, a mysterious man named ""Itou"" visits Kyosuke, who is a prostitute, and talks to him about silly things until dawn. One day, he brings a briefcase full of money and tries to give it to Kyosuke, telling him that he wants him to quit his job and do something he truly wants to do, however...<br>Included one shot: Cage
",337,61,0.025000000000000005,6,1,0,0,0,0,0
9130,86986,Urakata!!,MANGA,38.0,"['Comedy', 'Drama', 'Romance', 'Slice of Life']","['shoujo', 'coming of age', 'primarily adult cast', 'school club', 'school', 'male protagonist']",JP,1038,7,62.0,FINISHED,"The story follows Ranmaru, a super-negative college student. It's two months into Ranmaru's college career, and if he's learned one thing, it’s that he’s really uncomfortable around other people. But when he stumbles into a zombie mob attack, he’s totally forced out of his comfort zone! Of course it's just a movie shoot, but when he wakes up from his ignoble faint, he's been whisked away behind the scenes with the Art Squad! Could this group of weirdos be what Ranmaru's been looking for all his life?!
<br><br>
(Source: Viz Media)",535,91,-0.425,6,1,1,1,0,0,0
9131,85717,"Sayonara, Heron",MANGA,6.0,"['Drama', 'Slice of Life']","[""boys' love""]",JP,1038,9,65.0,FINISHED,"Lone wolf Soji met cheerful and sociable Mika on the school rooftop when they were 16. At first glance, the two seem like polar opposites, but they soon discover that they are in fact birds of a feather, both coming from an unhappy family, carrying all kinds of burdens deep in their hearts. They feel drawn to each other like moths to a flame, trying to compensate what they have lacked in life through a person they can finally feel at ease with. From teens to adults, their relationship and feelings slowly grow into something else...",537,96,-0.05729166666666667,1,0,0,1,0,0,0
9132,113089,Mo Zun Yao Bao Bao,MANGA,184.0,"['Fantasy', 'Romance']","[""boys' love"", 'wuxia', 'demons', 'martial arts', 'swordplay', 'male protagonist', 'historical', 'cultivation', 'primarily male cast', 'reincarnation', 'gods', 'full color', 'revenge']",CN,1037,37,64.0,FINISHED,"One was the demon king, and the other was the God of Spring. As a pair of lovers, they were forced to part in their previous life. When they meet again in this life, the God of Spring is now a mortal swordsman and has lost his past memories. A twist of fate finds them on opposite races of a conflict. When lovers become enemies, can the demon king's love warm the heart of the unapproachable swordsman?
<br><br>
(Source: WebComics)
<BR><BR>
<I>Note: Chapter count includes 2 seasonal prologues and 9 extras chapters.</i>",521,92,0.0369047619047619,13,1,0,0,1,0,0
9133,105036,Demon Tune,MANGA,16.0,"['Action', 'Adventure', 'Fantasy']","['shounen', 'urban fantasy', 'demons', 'male protagonist', 'ninja', 'dystopian', 'magic']",JP,1037,17,59.0,FINISHED,"In Wizard City, an encounter between a ninja and a fairy begins a new legend. Bloody fights, demons and fantasy creatures are just some of the things that await our two protagonists. A new and fantastic adventure begins!",220,38,-0.006818181818181834,7,0,0,0,1,1,0
9134,97740,Secret Crush,MANGA,115.0,"['Comedy', 'Romance']","['full color', 'school', 'heterosexual']",KR,1037,13,65.0,FINISHED,"What's the probability of someone you have a crush on having a crush on you? What'll happen to these two secret lovers? Will they ever find out that they are, in fact, in love with each other?
<br><br>
(Source: Lezhin)
<br><br>
<i>Note: 92 Chapters + Epilogue + 22 Extras</i>
",276,49,-0.00833333333333334,3,1,1,0,0,0,0
9135,66083,Kiss Wood,MANGA,34.0,"['Adventure', 'Drama', 'Fantasy', 'Supernatural']","['full color', 'horticulture']",KR,1037,11,68.0,FINISHED,"After losing his job as a city gardener, the main character only seems to  care about one thing, his home garden full of rare plants.  But when a mysterious man burns down his garden and home, the protagonist barely manages to escape alive.  When he wakes up in the hospital, he learns he has lost his eyesight.  With nothing left, the man just lies in the hospital bed with seemingly no hope left, until the sudden regaining of his eyesight causes him to realise he has been transported to a strange new world covered in a mystical forest.",540,98,0.06903651903651903,2,0,0,1,1,0,0
9136,31291,Love Celeb,MANGA,38.0,"['Ecchi', 'Romance']","['shoujo', 'nudity', 'acting', 'idol', 'love triangle']",JP,1037,5,58.0,FINISHED,"Ever since she could remember Nakazono Kirara has wanted to be an idol. Her manager Hanamaki even hand picked her to become the next 'it' girl, but after a series of pointless and rather degrading gigs, Hanamaki feels it time to get serious,but what exactly IS a love celeb... enter the mysterious, silver haired man they call 'Gin' who saves her from the advances of producers who want her virginity in exchange for a job. Little does she know Gin is even worse, and proposes to buy her. After escaping his clutches she feels everything will go back to normal...but then why is she now suddenly the most talked about girl in Tokyo...<br>
<br>
(Source: Anime News Network)<br><br>
<b>Included one-shot:</b> Dare ni mo Ie Nai! (I Can't Tell Anyone!)",748,129,0.049305555555555554,5,1,0,0,0,0,0
9137,175386,Hottarakashi Meshi,MANGA,11.0,"['Comedy', 'Slice of Life']","['food', 'female protagonist', 'educational', 'cute girls doing cute things', 'primarily adult cast', 'shounen']",JP,1036,12,64.0,FINISHED,"At 25, Fuko’s true love isn’t romance; it’s food. Her path to cooking begins with a lucky bingo win—a nifty rice cooker! But with her kitchen occupied by her pet hermit crab, Hikki, Fuko has to get creative... Cooking with only a rice cooker?! Challenge accepted! Join Fuko as she steams ahead in this lazy gourmet adventure!
<br><br>
(Source: MANGA Plus)
",356,61,0.2423611111111111,6,0,1,0,0,0,0
9138,174999,Mainichi Ie ni Kuru Gal ga Kyorikan Zero demo Yasashikunai,MANGA,28.0,"['Comedy', 'Ecchi', 'Romance']","['fitness', 'seinen', 'gyaru', 'female protagonist', 'male protagonist', 'school']",JP,1036,10,53.0,RELEASING,"Class queen Kirara Fuwa has been gaining weight lately.
To make matters worse, a rival girl is taunting her in class, calling her a ""blonde meatball.""
When Taichi Utsuki accidentally made a comment about her weight, he's forced to accompany Fuwa on her diet!
<BR><BR>
A romantic comedy about dieting with a violent, irrational, and selfish girl with no sense of emotional distance!
",382,63,-0.296875,6,1,1,0,0,0,0
9139,150886,Sasaki to Miyano: Koushiki Anthology Comic,MANGA,17.0,"['Romance', 'Slice of Life']","[""boys' love"", 'anthology', 'school']",JP,1036,32,71.0,FINISHED,"From encounters with cats to bookstore trips and every sweet moment in between, enjoy this anthology exploring Sasaki’s and Miyano’s relationship together—including three original stories by Shou Harusono!
<br><br>
(Source: Yen Press)
<br><br>
<u>Cover illustration:</u> Harusono Shou<br>
<u>Illustrations:</u> Harusono Shou, Nazuka Kudan, Kanzume Sawa<br>
1. <b>Neko to Taion.</b> (猫と体温。) [Fuji Azuki]<br>
2. <b>Samui Hi.</b> (寒い日。) [Toriya Kou]<br>
3. <b>Omoide.</b> (思い出。) [Mika]<br>
4. <b>Miyano no Tsuitenai Hi.</b> (宮野のついてない日。) [Touya Tsugumi]<br>
5. <b>Otoshimono.</b> (落とし物。) [Hinata Kyou]<br>
6. <b>Sorezore no Tatakai.</b> (それぞれの戦い。) [Itokichi]<br>
7. <b>Houkago Date.</b> (放課後デート。) [Shichimiya (しちみや)]<br>
8. <b>Jiyuu Toukou Kikan no Hanashi.</b> (自由登校期間の話。) [Tanno Ichiko]<br>
9. <b>Tegami.</b> (手紙。) [Shimosegawa Hinaru]<br>
10. <b>Unki.</b> (運気。) [Konno Paru]<br>
11. <b>Yukidaruma.</b> (雪だるま。) [Yutoto]<br>
12. <b>Yuki no Hi no Hanashi.</b> (雪の日の話。) [Sasaki Aoko]<br>
13. <b>Suki na Hito no Hanashi.</b> (好きなヒトの話。) [Yuki Amino]<br>
14. <b>Yasumi Jikan no Yakusoku.</b> (休み時間の約束。) [Harusono Shou]<br>
15. <b>Shiritori.</b> (しりとり。) [Harusono Shou]<br>
16. <b>Buchou.</b> (部長。) [Harusono Shou]<br>
17. <b>Collab Manga</b> (コラブ漫画) [Dorokawa Megumi, Mika, Yuki Amino]",1277,154,0.40625,3,1,0,0,0,0,0
9140,147211,Jugeum Daesin Gyeolhon,MANGA,91.0,"['Drama', 'Romance']","['full color', 'heterosexual', 'mafia', 'urban', 'marriage', 'arranged marriage']",KR,1036,14,62.0,FINISHED,"The Yang and Kim families were once rival gangs with construction company fronts that spilled blood over a smidgen of gold. But a new company has entered the picture, and now both their stakes are at risk. Reluctantly, they form an alliance… sealed with an arranged marriage between their children, Hyejin and Moogahng! However, Hyejin’s past traumas keep her heart guarded, and Moogahng shrouds himself in mystery. It doesn’t seem like any amount of blood, tears, or gold will make their marriage better. But can love make this troubled pair work? 
<br><br>
(Source: Tapas)",574,94,0.13674242424242422,6,1,0,1,0,0,0
9141,144928,Bame Saneun Namja,MANGA,100.0,"['Drama', 'Romance']","['criminal organization', ""boys' love"", 'prostitution', 'male protagonist', 'full color', 'bisexual', 'primarily adult cast', 'work', 'crossdressing', 'nudity', 'anal sex', 'fellatio', 'rimjob', 'bullying', 'suicide', 'watersports', 'bondage', 'femdom', 'asphyxiation', 'cunnilingus', 'exhibitionism', 'cohabitation', 'rape']",KR,1036,21,62.0,FINISHED,"Jeong-Hae has always wanted to live an ordinary life. But it’s hard to pay the bills when you’re deep in debt and barely scraping by working an honest, average job. One day, Jeong-Hae discovers that his brother is bringing in big bucks and suspects something dirty is going on, so he tails his brother…to a strip club full of male strippers?! When Jeong-Hae storms in to drag his brother out of the changing room, he has no idea that he’s about to get a hell of a new job that’s far from ordinary…and that the club’s charismatic number one stripper, Yu-Gon, is going to change his life.<br><br>(Source: Lezhin US)",613,109,0.03207070707070706,23,1,0,1,0,0,0
9142,114666,Naui Uju,MANGA,72.0,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']","['aliens', 'heterosexual', 'full color', 'bullying', 'tragedy', 'college', 'love triangle']",KR,1036,46,65.0,FINISHED,"As a socially awkward college student, Hayeon lives a pretty boring life -- except she can communicate with outer space. One day, she meets Ujun, an alien who is curious about human nature. When she rejects his request to “borrow” her body, he takes over the body of her crush! As Hayeon helps Ujun adjust to human life, their friendship blossoms into something more. However, their love story faces many obstacles, including an alien plotting to invade Earth. What will be the fate of these star-crossed lovers?
<br><br>
(Source: WEBTOONS)",540,90,-0.041666666666666685,7,1,0,1,1,0,0
9143,108150,Feng Xin Hua,MANGA,28.0,['Romance'],"['omegaverse', ""boys' love"", 'full color', 'male protagonist', 'primarily male cast', 'episodic']",CN,1036,19,66.0,RELEASING,"A collection of BL stories that take place in a world with six genders.
<br><br>
Xiaomi, an omega, has been in love with the popular Jiang Xi, an alpha, since middle school... Even though they both changed over the years as they graduated and started living different lives, Xiaomi's feelings have not changed. It is painful to experience an unrequited love for 10 years, is it not? But what will happen when Xiaomi brings an intoxicated Jiang Xi home to his bed after their university's graduation party, knowing that Jiang Xi will soon be going abroad?
",555,96,0.15000000000000002,6,1,0,0,0,0,0
9144,97475,Rouge,MANGA,6.0,"['Drama', 'Romance']","[""boys' love"", 'delinquents', 'school']",JP,1036,18,69.0,FINISHED,"Gang fights and Yakuza dabblings. Sophomores versus seniors. Blood, rape and power. Mayhem rules Kishuu Private High School when the sophomore Nagato transfers into the all-boys school. Being battle-tested and oblivious to the hierarchy, the newcomer soon piques the senior leader's interest. When Nagato is suddenly confronted and defeated by the latter's lap dog, Ai, he vows to get back at his foe. Little does he know that Ai harbours a dark past behind his beautiful poker face...",485,78,0.0022499999999999964,3,1,0,1,0,0,0
9145,85462,Strange Dragon,MANGA,14.0,['Fantasy'],"['shoujo', 'female protagonist', 'mythology', 'dragons', 'heterosexual', 'shapeshifting', 'historical', 'fairy tale', 'age gap', 'orphan', 'primarily male cast', 'politics', 'royal affairs']",JP,1036,12,65.0,FINISHED,"Many years ago, a dragon descended from the sky to protect the country's king. Hihana, a princess, embarks on an adventure to search for the dragon. She saves a boy with a rare but real dragon scale. Does he know something...?
<br><br>
<b>Included one-shots:</b> Ryuuguu Fantasitca (Dragon Castle Fantastica), Hyouketsu Kismet",326,51,0.3333333333333333,13,0,0,0,1,0,0
9146,45486,DDD,NOVEL,28.0,"['Horror', 'Supernatural']",['demons'],JP,1036,30,76.0,FINISHED,"Abnormal Agonist Syndrome, commonly known as ""demonic possession"" prevailed in Japan. Patients of the syndrome have malfunction in the secretion of the neurotransmitters and it gives rise to the acquisition of new parts in the body and supernatural power. The patients of ""A-Syndrome"" were unnaturally concentrated in Shikura city. ",332,49,0.0010101010101010073,1,0,0,0,0,0,0
9147,30851,MARS Gaiden: Namae no Nai Uma,MANGA,3.0,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']","['shoujo', 'anthology', 'motorcycles', 'school', 'delinquents', 'primarily teen cast', 'male protagonist', 'female protagonist', 'coming of age', 'heterosexual']",JP,1036,5,67.0,FINISHED,"1. <b>Namae no nai Uma</b> (A Horse with No Name)<br>
The story (the prequel to MARS) takes place after Rei and Tatsuya enter High School. Tatsuya, who at the time has a crush on Kira, dislikes Rei and picks fights with him. After the climatic motorcycle chase between Rei and a reckless gang of bikers, Tatsuya and Rei begin a new friendship. Other main characters of MARS like Harumi are also presented.<br><br>
The other two chapters are earlier works of the author non-pertaining to MARS:<br><br>
2. <b>Nemuru Raion</b> (Sleeping Lion)<br>
Tells of the strange relationship between Isomu, a guy who pretends to not have any fear, and Ayame, a girl with particular behaviours.<br><br>
3. <b>1 Karatto no Kajitsu</b><br>
Tells of Nina, who has some family problems, and Rui, her classmate who is interested in a close friend of the hers. But what if he's interested in Nina?<br><br>
(Source: Anime News Network, edited)",921,152,0.08296969696969697,10,1,0,1,0,0,0
9148,184338,Jeonripum Gongjakbuin,MANGA,28.0,"['Drama', 'Fantasy', 'Romance']","['full color', 'female protagonist', 'maids', 'long strip']",KR,1035,19,66.0,RELEASING,"Edele Lancaster is the perfect noble lady who has been groomed for the job. But when her husband whom she married reluctantly commits treason, she is branded a traitor and becomes a slave. Distraught, she tries to kill herself to preserve honor as a noble lady, but her new master, Count Laslo Krissus prevents her from doing so. Will Edele be able to find freedom and happiness in her new life as Count Krissus’ maid?<br><br>(Source: WEBTOON)",443,76,0.3222727272727272,4,1,0,1,1,0,0
9149,182952,Kaijin Mira no Dai 2 Keitai ga Kawaisugiru,MANGA,48.0,"['Action', 'Comedy', 'Ecchi', 'Sci-Fi']","['shounen', 'female protagonist', 'monster girl', 'superhero', 'school']",JP,1035,8,61.0,FINISHED,"<i>""Cuteness is indomitable!"" </i>
<br><br>
Day after day, the mysterious Mira rampages around, trying to steal the hero's transformation belt. Mira is at full power, having been remodeled by the doctor, but it turns out her new form is that of an incredibly cute girl! Mira, who has been remodeled based on the theories that ""a hero won't raise a hand against women and children"" and ""justice cannot defeat cuteness,"" has been ordered to make the hero fall in love and to steal his belt. 
<br><br>
Meanwhile, the hero, who thinks love is a source of trouble, is at the mercy of Mira's cuteness, but he swears he will never fall in love with her. So begins a romantic comedy where justice and evil refuse to yield to each other!
<br><br>
(Source: Akita Shoten, translated)",772,135,0.10459280303030301,5,0,1,0,0,1,0
9150,162552,Yani Neko,MANGA,28.0,"['Comedy', 'Slice of Life']","['nekomimi', 'kemonomimi', 'female protagonist', 'drugs', 'survival']",JP,1035,16,56.0,RELEASING,"Yani is a catgirl with a seriously bad smoking habit. She smokes so much that her apartment smells like ash and is littered with cigarette butts—and plenty of other trash! Every time she tries to quit, she becomes weak to the cravings and gives in almost instantly. Will she ever get her life together, or is she doomed to live as a chainsmoking slob forever? 
<BR><BR>
(Source: Seven Seas Entertainment)",404,70,-0.14212662337662332,5,0,1,0,0,0,0
9151,135095,Jeonseol-ui Hwaseog,MANGA,80.0,"['Drama', 'Fantasy', 'Romance']","['full color', 'female protagonist', 'swordplay', 'magic']",KR,1035,8,57.0,FINISHED,"This story begins like any other, with a tragic death and reawakening in a new world. Kang Yerin, after being hit by a truck, wakes up as Ashley Lute, the 2nd daughter of a noble household. Without the burden of being the firstborn or the need to earn a living, “Ashley” expected to live worry-free. But, what should’ve been a cushy life in high society, soon turns into one life-threatening hassle after another. Pulled in every direction, she is forced to go on a quest to defeat the Demon King, forced to keep her heroic quest a secret, and forced to re-enroll at the academy she left behind years ago, making her a downright “fossil” compared to her peers. Trapped under her murderous older sister’s thumb and stuck between a sibling rivalry over the crown, Ashley can never seem to catch a break. In a twisted irony, how hard will Ashley Lute have to work to be able to live the easy life she’s always wanted?<br><br>(Source: WEBTOONS, edited)",948,168,0.008801054018445317,4,1,0,1,1,0,0
9152,111676,Tsuki to Laika to Nosferatu,NOVEL,58.0,"['Romance', 'Sci-Fi', 'Supernatural']","['space', 'vampire', 'historical', 'politics']",JP,1035,30,63.0,FINISHED,"In an alternate version of the 1960s, two global superpowers have emerged after a savage war: the Zirnitra Union and the United Kingdom of Arnack. East and West are locked in a fierce race to send the first crewed flight into outer space, leading the Union to develop a secret agenda: the Nosferatu Project, which aims to use vampires as spaceflight test subjects. Similar to humans but feared and reviled, vampires are assumed to make the perfect “guinea pigs” for such a dangerous task. Lev Leps, a Union soldier and aspiring cosmonaut, is tasked with overseeing vampire Irina Luminesk aka N44, who has been chosen for the operation–and he can’t quite detach his feelings from the vampire girl as planned. Faced with pressure and peril, will either of them manage to fly into the cosmos?
<br><br>
(Source: Seven Seas Entertainment)",833,140,0.11666666666666667,4,1,0,0,0,0,0
9153,110852,F-Ken,ONE_SHOT,1.0,"['Action', 'Ecchi', 'Sports']","['school', 'shounen', 'school club', 'martial arts', 'female protagonist', 'heterosexual', 'primarily male cast', 'primarily teen cast', 'male harem', 'swordplay']",JP,1035,1,46.0,FINISHED,A beautiful but demonic girl leads her high school's kendo team to victory by exploiting its members' fetishes.,111,18,0.505,10,0,0,0,0,1,0
9154,104020,in THE ROOM,MANGA,6.0,"['Horror', 'Supernatural']","['death game', 'gore', 'seinen', 'ensemble cast', 'rape', 'augmented reality']",JP,1035,6,40.0,FINISHED,"Kippei Yuuki is the #1 ranked player in the MMORPG ""The Room"", and he has the ego to prove it. Real life is boring, and he'd rather be the protagonist of a video game. But soon, Kippei's skills are put on the line when he, and a group of others, awaken in a prison cell. There are monsters nearby, and the environment seems eerily similar to The Room. How did they get here, and who will survive?
",397,77,-0.30000000000000004,6,0,0,0,0,0,0
9155,92207,Ribbon no Kishi,MANGA,27.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['gender bending', 'magic', 'shoujo', 'female protagonist', 'foreign', 'heterosexual', 'tomboy', 'swordplay', 'fairy tale', 'angels', 'demons', 'love triangle', 'mythology', 'gods', 'religion', 'slapstick', 'royal affairs', 'pirates', 'shapeshifting', 'amnesia', 'medieval']",JP,1035,26,69.0,FINISHED,"A remake of the original Princess Knight, and the much more well-known version of the story.<br><br>
Taking place in a medieval fairy-tale setting, Princess Knight is the story of young Princess Sapphire who must pretend to be a male prince so she can inherit the throne (as women are not eligible to do so). This deception begins as soon as she is born, as her father the King announces his baby is a boy instead of a girl. The reason for this is that the next-in-line to the throne, Duke Duralumon, is an evil man who would repress the people if he were to become king, and because of this the King will go to any length to prevent him from taking over.",655,123,-0.00416666666666667,21,1,0,1,1,1,0
9156,78635,Taimadou Gakuen 35 Shiken Shoutai,MANGA,16.0,"['Action', 'Ecchi']","['military', 'shounen']",JP,1035,14,61.0,FINISHED,"Welcome to the 35th Test Platoon of the Taimadou Gakuen, or ""Antimagic Academy"". The academy is home to squads that hunt down and kill, destroy, or otherwise render harmless magical practitioners and artifacts. The 35th Test Platoon is a band of misfits who don't seem to fit in anywhere else. Each member is a specialist with a focus on a different aspect of operations. The squad may become the greatest team ever, but first they must overcome their greatest obstacle: each other.
",483,82,0.34694444444444444,2,0,0,0,0,1,0
9157,56370,Dark Air,MANGA,91.0,"['Action', 'Adventure', 'Fantasy']","['swordplay', 'magic']",KR,1035,6,61.0,FINISHED,"Before&hellip;magic used to fill up the world but all of a sudden it just disappeared. Magician can&rsquo;t perform magic anymore and they are now being looked down by warriors. Only two individuals in the world are able to perform magic after its disappearance, a mighty wizard and a little boy&hellip; Follow Melrose and his companions in their adventures as they are trying to solve this mystery!
",400,66,0.18875868055555556,2,0,0,0,1,1,0
